customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST4515,Female,0,Yes,No,67,No,No,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,79.5857496597085,1679.9267160179672,Yes
CUST4516,Female,0,No,Yes,3,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),73.24409981319455,4467.513575373633,Yes
CUST4517,Female,0,No,No,17,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No,One year,No,Mailed check,62.34560099648103,6121.599423536559,No
CUST4518,Female,0,No,No,62,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,68.13534174561747,2904.2252655854463,No
CUST4519,Female,0,Yes,No,51,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),97.91064693998435,1473.2665225205556,Yes
CUST4520,Male,1,Yes,No,62,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,70.11560701397309,3836.1998874837504,No
CUST4521,Male,1,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),114.50588992109286,1092.0465889769705,No
CUST4522,Male,0,No,No,11,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,73.77669171994035,2060.988093881669,No
CUST4523,Male,0,No,No,7,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),51.12542846556819,6260.034247734783,No
CUST4524,Female,0,No,No,21,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),113.08083977801495,3531.1178238999587,No
CUST4525,Female,0,No,Yes,40,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.107441015894878,3822.012919644322,No
CUST4526,Male,0,No,No,40,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,106.02090991100162,5470.159002248505,Yes
CUST4527,Female,0,No,No,56,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),30.526583424025322,3323.1102027747947,No
CUST4528,Female,0,No,No,31,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No internet service,Two year,No,Mailed check,82.80108727733406,3880.4635894542926,No
CUST4529,Male,0,Yes,No,54,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),107.55263594805278,6552.181724727255,Yes
CUST4530,Male,0,No,No,5,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,One year,No,Mailed check,28.925066677903416,4559.967291547464,Yes
CUST4531,Female,1,Yes,No,38,No,No phone service,No,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),118.7045542573935,7262.942562750243,No
CUST4532,Female,0,No,No,8,No,No,No,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.67979629455417,5738.222999904797,Yes
CUST4533,Male,0,Yes,Yes,31,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),67.542950327622,4032.799257157856,No
CUST4534,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,52.7074216083236,7916.016874441502,No
CUST4535,Male,0,No,No,15,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,57.95070651178986,3627.955565570128,No
CUST4536,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,63.998725761957836,8306.068274543783,No
CUST4537,Male,0,Yes,No,40,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.2611319861511,7680.648870247722,No
CUST4538,Male,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,67.11108512080352,2714.651954713339,Yes
CUST4539,Female,0,No,No,57,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.23515741154051,213.7462874717615,No
CUST4540,Female,0,No,Yes,8,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),20.816920328239473,2469.598214560153,Yes
CUST4541,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),93.1133810053807,4018.5488238306575,No
CUST4542,Female,1,No,No,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,74.64825740461342,7798.416074037106,Yes
CUST4543,Female,0,Yes,No,25,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),29.268850468626425,1759.8717917653935,No
CUST4544,Male,0,No,No,0,Yes,Yes,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),102.93987581727762,8307.496832441202,No
CUST4545,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),68.17569398042505,8520.107765526316,No
CUST4546,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,61.005540222289596,4138.475360887841,No
CUST4547,Female,0,Yes,No,8,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,One year,No,Credit card (automatic),56.75718532520398,1286.659674387348,No
CUST4548,Female,0,Yes,Yes,37,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),97.11837666773532,6592.786065783027,No
CUST4549,Female,0,No,No,3,No,No phone service,No,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),26.388195261282828,3039.814163889387,No
CUST4550,Female,0,No,No,51,Yes,No phone service,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),89.14685398504447,2878.4286534275125,No
CUST4551,Male,0,No,No,18,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.28128651483945,886.7289599972939,Yes
CUST4552,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,No,Electronic check,60.80011064512939,8478.631229640523,No
CUST4553,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),113.86303358485591,7766.346737575601,No
CUST4554,Male,0,Yes,No,62,Yes,Yes,No,No,No,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),73.59739671023618,2577.862425260038,No
CUST4555,Female,0,Yes,No,37,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),78.12587334398384,573.8991730198585,Yes
CUST4556,Male,0,No,No,51,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),94.94266323997631,4226.751368594239,No
CUST4557,Female,1,Yes,No,45,Yes,No phone service,No,No internet service,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),81.09568020209142,1536.6139251250606,No
CUST4558,Female,1,Yes,No,8,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,102.95971532434793,4288.938159543456,Yes
CUST4559,Female,0,No,No,49,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No internet service,One year,No,Mailed check,41.25862290657784,6739.543793470086,No
CUST4560,Male,0,No,Yes,65,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,97.21768670289764,3258.0209304981677,Yes
CUST4561,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),24.640098719646858,5021.0491388946875,No
CUST4562,Male,1,Yes,Yes,26,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,86.916433374628,4777.974039987077,No
CUST4563,Male,0,Yes,No,19,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,117.28199760738133,3500.9686392531407,Yes
CUST4564,Female,0,Yes,No,61,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,87.33276724053617,8407.742988293567,Yes
CUST4565,Female,0,Yes,Yes,15,No,No,DSL,No,Yes,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),51.37667642177337,2975.207099658283,No
CUST4566,Female,1,Yes,No,12,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),69.1564031816194,312.4162393599026,No
CUST4567,Male,0,No,No,19,Yes,No,No,No,No,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,118.0282681234953,7350.576218000241,Yes
CUST4568,Female,0,No,No,23,No,No phone service,No,No internet service,No,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,66.38011850705996,8085.747502422112,No
CUST4569,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),97.42219354690768,4226.830434131489,No
CUST4570,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,36.57310945186083,729.2980044866893,No
CUST4571,Female,0,Yes,No,28,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),102.75572974494548,788.494270547368,No
CUST4572,Male,0,Yes,No,4,Yes,No phone service,No,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,35.97304347096699,4942.0162034373925,No
CUST4573,Male,0,Yes,No,34,No,Yes,No,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),118.11111474108849,1048.523593919087,No
CUST4574,Male,1,Yes,Yes,64,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.083879375303137,1718.5897886837872,No
CUST4575,Male,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),56.60408769489041,6787.119644968519,No
CUST4576,Male,0,Yes,No,6,Yes,No phone service,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),88.8388672832949,1941.5191157446113,Yes
CUST4577,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),93.13626887955151,3360.779926003291,No
CUST4578,Female,0,Yes,Yes,71,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,49.03516515021014,3244.0627454029463,No
CUST4579,Female,0,Yes,No,12,Yes,No phone service,No,Yes,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),78.35948492681314,3833.22432394028,No
CUST4580,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.79772215041912,3660.8255266144943,No
CUST4581,Female,0,Yes,No,12,Yes,No phone service,No,No,No,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.846431418633358,4541.783848923405,No
CUST4582,Male,1,No,No,53,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),32.063378393961834,4618.210440924081,Yes
CUST4583,Female,1,Yes,No,43,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,58.1369263057831,1962.35430293492,No
CUST4584,Female,1,Yes,No,12,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Two year,Yes,Credit card (automatic),67.36473328147487,1314.7776299437562,No
CUST4585,Male,0,Yes,No,24,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,28.20833943423924,1629.8051566592464,Yes
CUST4586,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),62.437253110966296,1789.377602038767,No
CUST4587,Male,0,Yes,No,28,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),109.7585862694801,7133.57268759268,No
CUST4588,Female,0,Yes,Yes,69,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.97451670388917,8079.4061747363585,No
CUST4589,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.20172658374919,6422.6653511906625,No
CUST4590,Female,0,No,No,4,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,37.15754050028278,379.15970897581445,Yes
CUST4591,Male,0,No,No,17,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,69.75161794756809,5213.373362746185,No
CUST4592,Female,0,Yes,No,62,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),42.36626847757132,6784.767652362676,No
CUST4593,Female,0,No,No,36,Yes,Yes,No,No,No internet service,Yes,Yes,No,Yes,Two year,No,Electronic check,112.97952405798249,4538.310014720854,No
CUST4594,Male,0,Yes,Yes,70,Yes,No,DSL,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),51.15815578375889,712.1319770569329,No
CUST4595,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,22.782811770369563,4456.0372592780395,No
CUST4596,Female,0,No,No,72,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,97.00044570729493,5542.129291694041,No
CUST4597,Male,0,Yes,Yes,11,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),97.78709577299593,4954.709532331252,Yes
CUST4598,Female,0,Yes,Yes,51,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,107.71208463809535,6272.437803507269,No
CUST4599,Male,1,No,Yes,56,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),100.579865287092,2334.329619575363,No
CUST4600,Male,0,No,No,45,No,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,48.10459387782353,6063.847823604418,No
CUST4601,Male,1,No,Yes,43,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,No,Electronic check,94.82929653075661,2904.873100267396,No
CUST4602,Male,0,No,No,23,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,One year,No,Electronic check,104.50629253704075,6197.729932694816,No
CUST4603,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,103.22197616632037,4251.530182389884,No
CUST4604,Female,0,Yes,No,11,Yes,No,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),63.94116187312614,6803.466565463408,Yes
CUST4605,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,88.86384120854832,4373.484085796552,No
CUST4606,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),111.67553356130088,2511.8192508272496,No
CUST4607,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),81.11911247770931,8596.298860711162,Yes
CUST4608,Female,0,Yes,No,32,No,Yes,No,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,50.57150285501678,2117.0512030982577,No
CUST4609,Male,0,Yes,No,46,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Credit card (automatic),26.366437592135703,3507.925140916985,No
CUST4610,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,29.491204076886806,6736.677809445559,No
CUST4611,Female,0,No,No,32,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,66.53039454462635,4506.370784911048,No
CUST4612,Male,0,Yes,Yes,14,Yes,No,No,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.04205738072346,5938.379261547182,No
CUST4613,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,36.251507948426266,4247.525380083854,No
CUST4614,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,37.106771840510206,5309.467042155306,Yes
CUST4615,Male,0,Yes,No,67,No,No phone service,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,29.923807573222952,4457.94083481809,No
CUST4616,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),50.24626107832762,8612.781002227312,Yes
